0.02,0.03,-0.03,45.0,7986.67,01:27:19,37.1232245,-78.4927721
0.02,0.03,-0.03,45.0,8032.0,01:27:19,37.1232245,-78.4927721
0.02,0.03,-0.03,45.0,8156.0,01:27:20,37.1232245,-78.4927721
0.02,0.03,-0.03,45.0,8062.67,01:27:20,37.1232245,-78.4927721
0.02,0.03,-0.02,45.0,8086.67,01:27:20,37.1232245,-78.4927721
0.02,0.03,-0.03,45.0,8017.33,01:27:20,37.1232245,-78.4927721
0.02,0.03,-0.03,45.0,8072.0,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.03,45.0,7998.67,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.03,45.0,8020.0,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.03,45.0,8165.33,01:27:20,37.1232245,-78.4927721
0.03,0.04,-0.02,45.0,8065.33,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.03,45.0,8022.67,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.03,45.0,8073.33,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.03,45.0,8097.33,01:27:20,37.1232245,-78.4927721
0.03,0.04,-0.03,45.0,8073.33,01:27:20,37.1232245,-78.4927721
0.03,0.04,-0.03,45.0,8066.67,01:27:20,37.1232245,-78.4927721
0.03,0.04,-0.03,45.0,8066.67,01:27:20,37.1232245,-78.4927721
0.03,0.04,-0.03,45.0,8077.33,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.04,45.0,8056.0,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.04,45.0,8053.33,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.04,45.0,8026.67,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.04,45.0,8022.67,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.05,45.0,7968.0,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.04,45.0,7990.67,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.04,45.0,8088.0,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.04,45.0,7993.33,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.04,45.0,8092.0,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.04,45.0,8033.33,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.04,45.0,8089.33,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.04,45.0,8065.33,01:27:20,37.1232245,-78.4927721
0.04,0.03,-0.04,45.0,8017.33,01:27:20,37.1232245,-78.4927721
0.03,0.03,-0.04,45.0,8001.33,01:27:20,37.1232245,-78.4927721
0.04,0.03,-0.04,45.0,8065.33,01:27:20,37.1232245,-78.4927721
0.03,0.02,-0.04,45.0,8056.0,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.03,45.0,8100.0,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.04,45.0,8053.33,01:27:20,37.1232245,-78.4927721
0.04,0.02,-0.04,45.0,8058.67,01:27:20,37.1232245,-78.4927721
0.03,0.01,-0.04,45.0,8154.67,01:27:20,37.1232245,-78.4927721
0.03,0.0,-0.03,45.0,8060.0,01:27:20,37.1232245,-78.4927721
0.04,-0.0,-0.02,45.0,8061.33,01:27:20,37.1232245,-78.4927721
0.04,-0.0,-0.02,45.0,8106.67,01:27:20,37.1232245,-78.4927721
0.04,-0.0,-0.02,45.0,8102.67,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.02,45.0,8010.67,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.02,45.0,8042.67,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.01,45.0,8049.33,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.01,45.0,8057.33,01:27:20,37.1232245,-78.4927721
0.04,-0.02,-0.01,45.0,8021.33,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.01,45.0,8082.67,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.01,45.0,8045.33,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.02,45.0,8092.0,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.02,45.0,8086.67,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.01,45.0,8033.33,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.02,45.0,8064.0,01:27:20,37.1232245,-78.4927721
0.04,-0.01,-0.03,45.0,8048.0,01:27:20,37.1232245,-78.4927721
0.04,-0.0,-0.02,45.0,8018.67,01:27:20,37.1232245,-78.4927721
0.04,-0.0,-0.02,45.0,8062.67,01:27:20,37.1232245,-78.4927721
0.04,-0.0,-0.02,45.0,8044.0,01:27:20,37.1232245,-78.4927721
0.05,-0.0,-0.02,45.0,8105.33,01:27:20,37.1232245,-78.4927721
0.05,-0.0,-0.02,45.0,8057.33,01:27:20,37.1232245,-78.4927721
0.05,0.0,-0.02,45.0,8086.67,01:27:20,37.1232245,-78.4927721
0.05,-0.0,-0.02,45.0,8046.67,01:27:20,37.1232245,-78.4927721
0.05,-0.01,-0.01,45.0,8078.67,01:27:20,37.1232245,-78.4927721
0.05,-0.0,-0.01,45.0,8042.67,01:27:21,37.1232245,-78.4927721
0.06,-0.0,-0.01,45.0,8097.33,01:27:21,37.1232245,-78.4927721
0.05,0.0,-0.01,45.0,8098.67,01:27:21,37.1232245,-78.4927721
0.06,0.0,-0.01,45.0,8072.0,01:27:21,37.1232245,-78.4927721
0.06,-0.0,-0.01,45.0,8100.0,01:27:21,37.1232245,-78.4927721
0.06,0.0,-0.01,45.0,8104.0,01:27:21,37.1232245,-78.4927721
0.06,0.01,-0.0,45.0,8138.67,01:27:21,37.1232245,-78.4927721
0.07,0.01,-0.0,45.0,8029.33,01:27:21,37.1232245,-78.4927721
0.07,0.01,-0.0,45.0,8072.0,01:27:21,37.1232245,-78.4927721
0.07,0.01,-0.0,45.0,8036.0,01:27:21,37.1232245,-78.4927721
0.07,0.01,-0.01,45.0,8053.33,01:27:21,37.1232245,-78.4927721
0.07,0.01,-0.0,45.0,8044.0,01:27:21,37.1232245,-78.4927721
0.08,0.01,-0.0,45.0,8036.0,01:27:21,37.1232245,-78.4927721
0.08,0.01,-0.0,45.0,8021.33,01:27:21,37.1232245,-78.4927721
0.08,0.01,-0.0,45.0,8053.33,01:27:21,37.1232245,-78.4927721
0.08,0.01,-0.0,45.0,8084.0,01:27:21,37.1232245,-78.4927721
0.08,0.01,-0.0,45.0,8076.0,01:27:21,37.1232245,-78.4927721
0.08,0.01,0.0,45.0,8066.67,01:27:21,37.1232245,-78.4927721
0.09,0.01,0.0,45.0,8044.0,01:27:21,37.1232245,-78.4927721
0.09,0.01,0.0,45.0,8022.67,01:27:21,37.1232245,-78.4927721
0.09,0.01,0.0,45.0,8057.33,01:27:21,37.1232245,-78.4927721
0.09,0.01,0.0,45.0,8053.33,01:27:21,37.1232245,-78.4927721
0.09,0.02,0.0,45.0,8077.33,01:27:21,37.1232245,-78.4927721
0.09,0.02,-0.0,45.0,8114.67,01:27:21,37.1232245,-78.4927721
0.09,0.01,0.0,45.0,8062.67,01:27:21,37.1232245,-78.4927721
0.09,0.01,-0.0,45.0,8013.33,01:27:21,37.1232245,-78.4927721
0.1,0.02,0.0,45.0,8089.33,01:27:21,37.1232245,-78.4927721
0.1,0.01,0.0,45.0,8050.67,01:27:21,37.1232245,-78.4927721
0.1,0.01,0.0,45.0,8024.0,01:27:21,37.1232245,-78.4927721
0.1,0.01,0.0,45.0,8074.67,01:27:21,37.1232245,-78.4927721
0.1,0.01,0.01,45.0,8060.0,01:27:21,37.1232245,-78.4927721
0.1,0.02,0.01,45.0,8102.67,01:27:21,37.1232245,-78.4927721
0.1,0.02,0.01,45.0,8090.67,01:27:21,37.1232245,-78.4927721
0.1,0.02,0.01,45.0,8086.67,01:27:21,37.1232245,-78.4927721
0.1,0.02,0.01,45.0,8069.33,01:27:21,37.1232245,-78.4927721
0.1,0.01,0.01,45.0,8036.0,01:27:21,37.1232245,-78.4927721
0.1,0.01,0.01,45.0,8069.33,01:27:21,37.1232245,-78.4927721
0.1,0.01,0.01,45.0,8064.0,01:27:21,37.1232245,-78.4927721
0.09,0.01,0.01,45.0,8053.33,01:27:21,37.1232245,-78.4927721
0.09,0.02,0.01,45.0,8072.0,01:27:21,37.1232245,-78.4927721
0.09,0.02,0.01,45.0,8058.67,01:27:21,37.1232245,-78.4927721
0.09,0.02,0.01,45.0,8108.0,01:27:21,37.1232245,-78.4927721
0.09,0.02,0.01,45.0,8098.67,01:27:21,37.1232245,-78.4927721
0.09,0.02,0.0,45.0,8066.67,01:27:21,37.1232245,-78.4927721
0.09,0.02,0.0,45.0,8020.0,01:27:21,37.1232245,-78.4927721
0.09,0.02,-0.0,45.0,8001.33,01:27:21,37.1232245,-78.4927721
0.09,0.02,-0.0,45.0,7956.0,01:27:21,37.1232245,-78.4927721
0.09,0.03,-0.0,45.0,8001.33,01:27:21,37.1232245,-78.4927721
0.1,0.03,0.0,45.0,8096.0,01:27:21,37.1232245,-78.4927721
0.09,0.03,0.0,45.0,8030.67,01:27:21,37.1232245,-78.4927721
0.1,0.02,-0.0,45.0,8160.0,01:27:21,37.1232245,-78.4927721
0.1,0.03,-0.01,45.0,8049.33,01:27:21,37.1232245,-78.4927721
0.1,0.03,-0.01,45.0,8070.67,01:27:21,37.1232245,-78.4927721
0.1,0.03,-0.0,45.0,8004.0,01:27:21,37.1232245,-78.4927721
0.1,0.04,-0.0,45.0,8034.67,01:27:21,37.1232245,-78.4927721
0.09,0.04,-0.0,45.0,8068.0,01:27:21,37.1232245,-78.4927721
0.1,0.04,-0.01,45.0,8056.0,01:27:21,37.1232245,-78.4927721
0.1,0.04,-0.01,45.0,8058.67,01:27:21,37.1232245,-78.4927721
0.1,0.04,-0.01,45.0,8062.67,01:27:21,37.1232245,-78.4927721
0.09,0.04,-0.01,45.0,8021.33,01:27:21,37.1232245,-78.4927721
0.09,0.05,-0.01,45.0,8064.0,01:27:22,37.1232245,-78.4927721
0.09,0.05,-0.01,45.0,8058.67,01:27:22,37.1232245,-78.4927721
0.1,0.04,-0.01,45.0,8053.33,01:27:22,37.1232245,-78.4927721
0.12,0.06,0.01,45.0,8010.67,01:27:22,37.1232245,-78.4927721
0.12,0.06,0.03,45.0,8126.67,01:27:22,37.1232245,-78.4927721
0.12,0.06,0.03,45.0,8082.67,01:27:22,37.1232245,-78.4927721
0.12,0.06,0.03,45.0,8088.0,01:27:22,37.1232245,-78.4927721
0.13,0.05,0.04,45.0,8098.67,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.05,45.0,8304.0,01:27:22,37.1232245,-78.4927721
0.15,0.06,0.05,45.0,8090.67,01:27:22,37.1232245,-78.4927721
0.15,0.06,0.05,45.0,8082.67,01:27:22,37.1232245,-78.4927721
0.15,0.05,0.05,45.0,8041.33,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.05,45.0,8072.0,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.05,45.0,8078.67,01:27:22,37.1232245,-78.4927721
0.15,0.06,0.05,45.0,8101.33,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.05,45.0,8093.33,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.06,45.0,8098.67,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.06,45.0,8074.67,01:27:22,37.1232245,-78.4927721
0.14,0.05,0.07,45.0,8061.33,01:27:22,37.1232245,-78.4927721
0.14,0.05,0.07,45.0,8109.33,01:27:22,37.1232245,-78.4927721
0.14,0.05,0.06,45.0,8050.67,01:27:22,37.1232245,-78.4927721
0.13,0.05,0.05,45.0,8050.67,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.06,45.0,8030.67,01:27:22,37.1232245,-78.4927721
0.13,0.07,0.06,45.0,7965.33,01:27:22,37.1232245,-78.4927721
0.13,0.07,0.06,45.0,8037.33,01:27:22,37.1232245,-78.4927721
0.13,0.07,0.06,45.0,8085.33,01:27:22,37.1232245,-78.4927721
0.13,0.07,0.06,45.0,8072.0,01:27:22,37.1232245,-78.4927721
0.14,0.07,0.06,45.0,8040.0,01:27:22,37.1232245,-78.4927721
0.13,0.07,0.06,45.0,8100.0,01:27:22,37.1232245,-78.4927721
0.13,0.08,0.05,45.0,8100.0,01:27:22,37.1232245,-78.4927721
0.13,0.08,0.06,45.0,8053.33,01:27:22,37.1232245,-78.4927721
0.14,0.08,0.06,45.0,7994.67,01:27:22,37.1232245,-78.4927721
0.14,0.07,0.06,45.0,8028.0,01:27:22,37.1232245,-78.4927721
0.15,0.07,0.06,45.0,8068.0,01:27:22,37.1232245,-78.4927721
0.15,0.07,0.06,45.0,8041.33,01:27:22,37.1232245,-78.4927721
0.14,0.07,0.05,45.0,8126.67,01:27:22,37.1232245,-78.4927721
0.14,0.07,0.05,45.0,8097.33,01:27:22,37.1232245,-78.4927721
0.14,0.07,0.06,45.0,7998.67,01:27:22,37.1232245,-78.4927721
0.14,0.07,0.06,45.0,7966.67,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.06,45.0,8028.0,01:27:22,37.1232245,-78.4927721
0.15,0.06,0.06,45.0,8038.67,01:27:22,37.1232245,-78.4927721
0.15,0.06,0.06,45.0,8080.0,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.06,45.0,8060.0,01:27:22,37.1232245,-78.4927721
0.14,0.06,0.06,45.0,8148.0,01:27:22,37.1232245,-78.4927721
0.15,0.06,0.06,45.0,8080.0,01:27:22,37.1232245,-78.4927721
0.15,0.06,0.07,45.0,7997.33,01:27:22,37.1232245,-78.4927721
0.35,-0.44,0.67,45.0,8316.0,01:27:22,37.1232245,-78.4927721
-0.39,0.12,0.55,45.0,9377.33,01:27:22,37.1232245,-78.4927721
-2.5,-0.62,-1.59,45.0,7708.0,01:27:22,37.1232245,-78.4927721
-3.44,-1.2,-2.07,45.0,227.0,01:27:22,37.1232245,-78.4927721
-2.99,-2.22,-1.98,45.0,9408.0,01:27:22,37.1232245,-78.4927721
-2.27,-3.63,-2.03,45.0,8673.33,01:27:22,37.1232245,-78.4927721
-2.12,-5.4,-2.43,45.0,8966.67,01:27:22,37.1232245,-78.4927721
-2.74,-6.8,-3.16,45.0,8622.67,01:27:22,37.1232245,-78.4927721
-3.9,-8.79,-4.39,45.0,8970.67,01:27:22,37.1232245,-78.4927721
-5.0,-10.44,-5.03,45.0,9392.0,01:27:22,37.1232245,-78.4927721
-6.23,-11.53,-5.8,45.0,10444.0,01:27:22,37.1232245,-78.4927721
-7.56,-13.25,-6.78,45.0,9762.67,01:27:22,37.1232245,-78.4927721
-8.65,-14.8,-6.9,45.0,8624.0,01:27:22,37.1232245,-78.4927721
-10.43,-16.4,-7.59,46.0,8757.33,01:27:23,37.1232245,-78.4927721
-11.87,-17.67,-9.21,46.0,9281.33,01:27:23,37.1232245,-78.4927721
-12.78,-19.37,-10.0,46.0,7645.33,01:27:23,37.1232245,-78.4927721
-13.35,-20.6,-10.45,46.0,9073.33,01:27:23,37.1232245,-78.4927721
-13.7,-21.18,-10.83,46.0,7122.67,01:27:23,37.1232245,-78.4927721
-13.2,-20.37,-10.07,45.0,8546.67,01:27:23,37.1232245,-78.4927721
-13.09,-20.59,-9.36,46.0,8906.67,01:27:23,37.1232245,-78.4927721
-13.12,-20.36,-9.31,46.0,9253.33,01:27:23,37.1232245,-78.4927721
-13.42,-21.09,-9.73,46.0,8981.33,01:27:23,37.1232245,-78.4927721
-13.78,-22.21,-10.9,45.0,9137.33,01:27:23,37.1232245,-78.4927721
-14.1,-23.27,-12.95,46.0,8534.67,01:27:23,37.1232245,-78.4927721
-14.14,-24.78,-15.49,46.0,8026.67,01:27:23,37.1232245,-78.4927721
-14.47,-26.94,-17.89,46.0,8745.33,01:27:23,37.1232245,-78.4927721
-14.51,-27.99,-20.27,46.0,7913.33,01:27:23,37.1232245,-78.4927721
-14.2,-28.95,-22.48,46.0,7584.0,01:27:23,37.1232245,-78.4927721
-13.67,-29.31,-24.47,46.0,7448.0,01:27:23,37.1232245,-78.4927721
-13.08,-30.18,-26.25,46.0,7637.33,01:27:23,37.1232245,-78.4927721
-12.47,-30.86,-27.7,46.0,7497.33,01:27:23,37.1232245,-78.4927721
-11.88,-30.82,-28.42,46.0,6889.33,01:27:23,37.1232245,-78.4927721
-11.1,-31.0,-29.8,46.0,6816.0,01:27:23,37.1232245,-78.4927721
-9.92,-31.3,-31.12,46.0,7428.0,01:27:23,37.1232245,-78.4927721
-8.47,-31.26,-32.5,46.0,7536.0,01:27:23,37.1232245,-78.4927721
-7.63,-30.77,-33.23,46.0,7424.0,01:27:23,37.1232245,-78.4927721
-6.95,-29.68,-33.29,46.0,7080.0,01:27:23,37.1232245,-78.4927721
-6.62,-28.5,-33.56,46.0,8013.33,01:27:23,37.1232245,-78.4927721
-5.84,-28.07,-34.9,45.0,7902.67,01:27:23,37.1232245,-78.4927721
-5.57,-27.95,-36.08,45.0,8268.0,01:27:23,37.1232245,-78.4927721
-5.67,-27.53,-37.73,45.0,8137.33,01:27:23,37.1232245,-78.4927721
-5.74,-27.83,-40.21,46.0,7889.33,01:27:23,37.1232245,-78.4927721
-4.13,-27.55,-43.54,46.0,8014.67,01:27:23,37.1232245,-78.4927721
-3.53,-27.97,-47.18,46.0,7905.33,01:27:23,37.1232245,-78.4927721
-3.93,-29.21,-51.23,45.0,8242.67,01:27:23,37.1232245,-78.4927721
-4.52,-30.52,-55.28,45.0,8102.67,01:27:23,37.1232245,-78.4927721
-4.01,-31.29,-59.33,46.0,7457.33,01:27:23,37.1232245,-78.4927721
-2.82,-31.58,-63.38,46.0,7513.33,01:27:23,37.1232245,-78.4927721
-1.59,-31.95,-64.91,46.0,6534.67,01:27:23,37.1232245,-78.4927721
-0.72,-32.46,-65.72,46.0,7225.33,01:27:23,37.1232245,-78.4927721
1.4,-33.09,-67.69,46.0,6837.33,01:27:23,37.1232245,-78.4927721
3.36,-33.42,-68.19,46.0,6944.0,01:27:23,37.1232245,-78.4927721
4.54,-33.6,-68.15,45.0,6526.67,01:27:23,37.1232245,-78.4927721
5.08,-33.7,-67.93,46.0,6505.33,01:27:23,37.1232245,-78.4927721
5.47,-33.74,-66.74,45.0,6434.67,01:27:23,37.1232245,-78.4927721
5.53,-32.74,-62.86,45.0,6152.0,01:27:23,37.1232245,-78.4927721
5.43,-31.18,-58.72,46.0,6753.33,01:27:23,37.1232245,-78.4927721
5.51,-29.42,-54.58,46.0,7380.0,01:27:23,37.1232245,-78.4927721
5.11,-28.28,-50.44,46.0,8469.33,01:27:23,37.1232245,-78.4927721
4.59,-27.66,-46.3,45.0,8520.0,01:27:23,37.1232245,-78.4927721
3.97,-27.19,-42.16,46.0,8818.67,01:27:23,37.1232245,-78.4927721
2.75,-26.59,-38.02,46.0,7728.0,01:27:23,37.1232245,-78.4927721
1.55,-25.38,-33.88,46.0,8593.33,01:27:23,37.1232245,-78.4927721
0.64,-25.56,-29.73,46.0,7728.0,01:27:23,37.1232245,-78.4927721
-0.52,-25.86,-25.99,46.0,6754.67,01:27:23,37.1232245,-78.4927721
-0.9,-25.7,-23.34,46.0,8410.67,01:27:23,37.1232245,-78.4927721
-1.17,-25.52,-21.34,46.0,7770.67,01:27:23,37.1232245,-78.4927721
-0.36,-24.46,-23.81,45.0,8472.0,01:27:23,37.1232245,-78.4927721
-0.15,-23.83,-21.36,46.0,9430.67,01:27:23,37.1232245,-78.4927721
0.06,-21.61,-22.04,45.0,7364.0,01:27:23,37.1232245,-78.4927721
-0.11,-20.09,-22.78,46.0,7674.67,01:27:23,37.1232245,-78.4927721
-0.53,-19.3,-24.48,45.0,7396.0,01:27:23,37.1232245,-78.4927721
-0.24,-19.18,-27.73,46.0,6316.0,01:27:23,37.1232245,-78.4927721
0.25,-19.26,-30.58,46.0,6074.67,01:27:24,37.1232245,-78.4927721
0.43,-18.53,-33.94,46.0,9613.33,01:27:24,37.1232245,-78.4927721
-0.88,-15.95,-35.79,46.0,7706.67,01:27:24,37.1232245,-78.4927721
-2.33,-13.11,-34.84,46.0,6482.67,01:27:24,37.1232245,-78.4927721
-1.86,-10.12,-35.32,46.0,6868.0,01:27:24,37.1232245,-78.4927721
-0.93,-7.83,-36.59,46.0,7882.67,01:27:24,37.1232245,-78.4927721
0.15,-5.12,-39.37,46.0,10173.33,01:27:24,37.1232245,-78.4927721
0.24,-3.29,-43.42,45.0,8358.67,01:27:24,37.1232245,-78.4927721
-0.09,-3.65,-47.48,46.0,8738.67,01:27:24,37.1232245,-78.4927721
1.98,-1.1,-51.53,46.0,6994.67,01:27:24,37.1232245,-78.4927721
2.08,1.01,-53.93,45.0,8693.33,01:27:24,37.1232245,-78.4927721
2.26,3.43,-55.6,45.0,9548.0,01:27:24,37.1232245,-78.4927721
2.85,4.88,-58.03,46.0,10582.67,01:27:24,37.1232245,-78.4927721
3.33,7.35,-60.69,45.0,9940.0,01:27:24,37.1232245,-78.4927721
3.81,8.26,-63.4,46.0,9608.0,01:27:24,37.1232245,-78.4927721
4.95,9.25,-64.54,46.0,10246.67,01:27:24,37.1232245,-78.4927721
5.26,9.92,-65.74,45.0,9608.0,01:27:24,37.1232245,-78.4927721
6.87,11.0,-65.39,46.0,2426.67,01:27:24,37.1232245,-78.4927721
8.87,12.45,-65.17,46.0,10916.0,01:27:24,37.1232245,-78.4927721
10.22,12.92,-64.58,46.0,10908.0,01:27:24,37.1232245,-78.4927721
12.93,12.87,-62.66,45.0,6949.33,01:27:24,37.1232245,-78.4927721
16.85,12.15,-58.52,46.0,10326.67,01:27:24,37.1232245,-78.4927721
20.07,10.48,-55.38,46.0,9613.33,01:27:24,37.1232245,-78.4927721
22.05,8.18,-52.63,46.0,8181.33,01:27:24,37.1232245,-78.4927721
23.63,6.07,-48.48,46.0,8148.0,01:27:24,37.1232245,-78.4927721
24.99,2.41,-44.34,45.0,8641.33,01:27:24,37.1232245,-78.4927721
28.03,-0.63,-40.2,45.0,8516.0,01:27:24,37.1232245,-78.4927721
27.53,-1.79,-36.06,46.0,8118.67,01:27:24,37.1232245,-78.4927721
25.66,-2.02,-31.92,46.0,10246.67,01:27:24,37.1232245,-78.4927721
23.26,-1.2,-27.89,46.0,8525.33,01:27:24,37.1232245,-78.4927721
21.44,0.97,-25.49,46.0,6589.33,01:27:24,37.1232245,-78.4927721
19.41,1.87,-23.16,46.0,6268.0,01:27:24,37.1232245,-78.4927721
17.31,4.37,-20.02,46.0,7176.0,01:27:24,37.1232245,-78.4927721
13.87,4.75,-15.88,46.0,6265.33,01:27:24,37.1232245,-78.4927721
12.44,4.21,-14.05,45.0,7113.67,01:27:24,37.1232245,-78.4927721
11.77,7.41,-12.67,46.0,5342.67,01:27:24,37.1232245,-78.4927721
11.08,8.48,-11.03,46.0,5166.67,01:27:24,37.1232245,-78.4927721
11.55,10.91,-9.6,46.0,5882.67,01:27:24,37.1232245,-78.4927721
11.78,12.45,-11.44,45.0,7064.0,01:27:24,37.1232245,-78.4927721
13.92,15.0,-14.45,46.0,10589.33,01:27:24,37.1232245,-78.4927721
13.32,19.15,-15.65,46.0,7032.0,01:27:25,37.1232245,-78.4927721
13.32,23.01,-17.02,46.0,9090.67,01:27:25,37.1232245,-78.4927721
